flower_name,id,Human Presence,Blurry,file_path,NIQE_score,Contains Other Taxa
Bellis perennis,81612,No,No,D:\iNaturalist\test_3000\Bellis_perennis_81612.jpeg,5.165749261457168,No
Bellis perennis,81662,No,No,D:\iNaturalist\test_3000\Bellis_perennis_81662.jpeg,3.8553157938948193,Yes
Bellis perennis,8176,No,No,D:\iNaturalist\test_3000\Bellis_perennis_8176.jpg,3.6294105897034568,No
Bellis perennis,81850,No,No,D:\iNaturalist\test_3000\Bellis_perennis_81850.jpeg,4.906531594063202,Yes
Bellis perennis,81855,No,No,D:\iNaturalist\test_3000\Bellis_perennis_81855.jpeg,4.161886142252672,No
Bellis perennis,81884,No,No,D:\iNaturalist\test_3000\Bellis_perennis_81884.jpeg,5.109568581853511,No
Bellis perennis,81970,No,No,D:\iNaturalist\test_3000\Bellis_perennis_81970.jpg,3.840381039957967,Yes
Bellis perennis,82329,No,No,D:\iNaturalist\test_3000\Bellis_perennis_82329.jpeg,3.339806517878492,Yes
Bellis perennis,82382,No,No,D:\iNaturalist\test_3000\Bellis_perennis_82382.jpeg,5.437857344856258,Yes
Bellis perennis,82511,No,No,D:\iNaturalist\test_3000\Bellis_perennis_82511.jpeg,3.80972583444211,Yes
Bellis perennis,82547,No,No,D:\iNaturalist\test_3000\Bellis_perennis_82547.jpeg,3.0936925708445244,Yes
Bellis perennis,82731,No,No,D:\iNaturalist\test_3000\Bellis_perennis_82731.jpeg,3.7061750215271823,Yes
Bellis perennis,82734,No,No,D:\iNaturalist\test_3000\Bellis_perennis_82734.jpeg,4.789493442586169,Yes
Bellis perennis,8275,No,No,D:\iNaturalist\test_3000\Bellis_perennis_8275.jpg,4.192396724949568,No
Bellis perennis,82758,No,No,D:\iNaturalist\test_3000\Bellis_perennis_82758.jpeg,2.9502196002188708,Yes
Bellis perennis,82899,No,No,D:\iNaturalist\test_3000\Bellis_perennis_82899.jpeg,4.699598589896647,Yes
Bellis perennis,83002,No,No,D:\iNaturalist\test_3000\Bellis_perennis_83002.jpg,3.089257525180052,Yes
Bellis perennis,83029,No,No,D:\iNaturalist\test_3000\Bellis_perennis_83029.jpeg,3.754436358709173,No
Bellis perennis,83084,No,No,D:\iNaturalist\test_3000\Bellis_perennis_83084.jpeg,4.2525013707845565,Yes
Bellis perennis,83157,No,No,D:\iNaturalist\test_3000\Bellis_perennis_83157.jpeg,4.51568042497716,No
Bellis perennis,83199,No,No,D:\iNaturalist\test_3000\Bellis_perennis_83199.jpeg,3.5066472361111645,Yes
Bellis perennis,83230,No,No,D:\iNaturalist\test_3000\Bellis_perennis_83230.jpeg,5.832049010932175,No
Bellis perennis,83329,No,No,D:\iNaturalist\test_3000\Bellis_perennis_83329.jpeg,4.092225862890106,No
Bellis perennis,83397,Yes,No,D:\iNaturalist\test_3000\Bellis_perennis_83397.jpeg,2.7449479633478524,No
Bellis perennis,83407,No,No,D:\iNaturalist\test_3000\Bellis_perennis_83407.jpg,3.508878349340428,Yes
Bellis perennis,83480,No,No,D:\iNaturalist\test_3000\Bellis_perennis_83480.jpeg,3.733158723267192,No
Bellis perennis,83564,No,No,D:\iNaturalist\test_3000\Bellis_perennis_83564.jpeg,4.45616341488479,Yes
Bellis perennis,83609,Yes,No,D:\iNaturalist\test_3000\Bellis_perennis_83609.jpeg,4.46265823429533,No
Bellis perennis,83732,No,No,D:\iNaturalist\test_3000\Bellis_perennis_83732.jpg,3.982152838449577,No
Bellis perennis,83804,No,No,D:\iNaturalist\test_3000\Bellis_perennis_83804.jpeg,3.954684075485537,No
Bellis perennis,83942,No,No,D:\iNaturalist\test_3000\Bellis_perennis_83942.jpg,3.520847600662079,Yes
Bellis perennis,8398,No,No,D:\iNaturalist\test_3000\Bellis_perennis_8398.jpg,2.9957575406245893,Yes
Bellis perennis,84050,No,No,D:\iNaturalist\test_3000\Bellis_perennis_84050.jpeg,2.796828810774957,Yes
Bellis perennis,84203,No,No,D:\iNaturalist\test_3000\Bellis_perennis_84203.jpeg,3.0959818134798174,No
Bellis perennis,84391,No,No,D:\iNaturalist\test_3000\Bellis_perennis_84391.jpeg,2.652361019103167,No
Bellis perennis,84431,No,No,D:\iNaturalist\test_3000\Bellis_perennis_84431.jpeg,3.953096973603296,Yes
Bellis perennis,84549,No,No,D:\iNaturalist\test_3000\Bellis_perennis_84549.jpg,6.174932158516021,No
Bellis perennis,84573,No,No,D:\iNaturalist\test_3000\Bellis_perennis_84573.jpg,3.3407352348257,Yes
Bellis perennis,84593,No,No,D:\iNaturalist\test_3000\Bellis_perennis_84593.jpeg,3.477419140019607,No
Bellis perennis,84613,No,No,D:\iNaturalist\test_3000\Bellis_perennis_84613.jpeg,7.85732350135277,No
Bellis perennis,84652,No,No,D:\iNaturalist\test_3000\Bellis_perennis_84652.jpg,2.192452095134742,Yes
Bellis perennis,84694,No,No,D:\iNaturalist\test_3000\Bellis_perennis_84694.jpg,4.654311306690596,No
Bellis perennis,84743,No,No,D:\iNaturalist\test_3000\Bellis_perennis_84743.jpeg,3.3344515675971684,No
Bellis perennis,84785,No,No,D:\iNaturalist\test_3000\Bellis_perennis_84785.jpg,5.410910056471277,No
Bellis perennis,84803,No,No,D:\iNaturalist\test_3000\Bellis_perennis_84803.jpeg,3.5049762519291643,No
Bellis perennis,84820,No,No,D:\iNaturalist\test_3000\Bellis_perennis_84820.jpeg,3.4594884852167573,No
Bellis perennis,84915,No,No,D:\iNaturalist\test_3000\Bellis_perennis_84915.jpeg,3.334845305728035,No
Bellis perennis,85198,No,No,D:\iNaturalist\test_3000\Bellis_perennis_85198.jpeg,4.896211194276694,No
Bellis perennis,85222,No,No,D:\iNaturalist\test_3000\Bellis_perennis_85222.jpg,3.983200739651109,No
Bellis perennis,85360,No,No,D:\iNaturalist\test_3000\Bellis_perennis_85360.jpg,4.062581777523327,No
Bellis perennis,85437,No,No,D:\iNaturalist\test_3000\Bellis_perennis_85437.jpg,3.807617658858789,No
Bellis perennis,85714,No,No,D:\iNaturalist\test_3000\Bellis_perennis_85714.jpeg,2.6661570107316144,Yes
Bellis perennis,85747,No,No,D:\iNaturalist\test_3000\Bellis_perennis_85747.jpeg,6.524366175182254,No
Bellis perennis,85763,No,No,D:\iNaturalist\test_3000\Bellis_perennis_85763.jpeg,2.9881678433384478,No
Bellis perennis,85964,No,No,D:\iNaturalist\test_3000\Bellis_perennis_85964.jpg,3.1790369637516256,Yes
Bellis perennis,86020,No,No,D:\iNaturalist\test_3000\Bellis_perennis_86020.jpg,8.190079982203649,No
Bellis perennis,86065,No,No,D:\iNaturalist\test_3000\Bellis_perennis_86065.jpeg,3.5576223224065635,Yes
Bellis perennis,86090,No,No,D:\iNaturalist\test_3000\Bellis_perennis_86090.jpeg,4.290243305242012,No
Bellis perennis,86140,No,No,D:\iNaturalist\test_3000\Bellis_perennis_86140.jpeg,2.9782572338147326,No
Bellis perennis,86231,No,No,D:\iNaturalist\test_3000\Bellis_perennis_86231.jpeg,3.7981646823586455,Yes
Bellis perennis,86340,No,No,D:\iNaturalist\test_3000\Bellis_perennis_86340.jpg,2.5560450819985747,No
Bellis perennis,86351,No,No,D:\iNaturalist\test_3000\Bellis_perennis_86351.jpeg,4.941911430571584,No
Bellis perennis,86365,No,No,D:\iNaturalist\test_3000\Bellis_perennis_86365.jpg,4.648951985651634,Yes
Bellis perennis,86378,No,No,D:\iNaturalist\test_3000\Bellis_perennis_86378.jpeg,3.775169343148776,No
Bellis perennis,86414,No,No,D:\iNaturalist\test_3000\Bellis_perennis_86414.jpg,4.072290799941323,No
Bellis perennis,8646,No,No,D:\iNaturalist\test_3000\Bellis_perennis_8646.jpg,4.483658103505553,No
Bellis perennis,86484,No,No,D:\iNaturalist\test_3000\Bellis_perennis_86484.jpg,7.647967137246302,No
Bellis perennis,86541,No,No,D:\iNaturalist\test_3000\Bellis_perennis_86541.jpg,4.4683386787171,No
Bellis perennis,86588,No,No,D:\iNaturalist\test_3000\Bellis_perennis_86588.jpeg,3.647966510181442,Yes
Bellis perennis,86604,No,No,D:\iNaturalist\test_3000\Bellis_perennis_86604.jpeg,4.0165245791831135,No
Bellis perennis,86689,Yes,No,D:\iNaturalist\test_3000\Bellis_perennis_86689.jpg,3.104062842420029,Yes
Bellis perennis,86692,No,No,D:\iNaturalist\test_3000\Bellis_perennis_86692.jpg,4.142462377584009,No
Bellis perennis,86765,No,No,D:\iNaturalist\test_3000\Bellis_perennis_86765.jpg,2.5477354183479703,Yes
Bellis perennis,86767,No,No,D:\iNaturalist\test_3000\Bellis_perennis_86767.jpeg,3.6516330264183137,No
Bellis perennis,86794,No,No,D:\iNaturalist\test_3000\Bellis_perennis_86794.jpeg,4.2262544259341,No
Bellis perennis,86813,No,No,D:\iNaturalist\test_3000\Bellis_perennis_86813.jpeg,4.794017106896627,No
Bellis perennis,86891,No,No,D:\iNaturalist\test_3000\Bellis_perennis_86891.jpeg,3.741094231988533,Yes
Bellis perennis,86918,No,Yes,D:\iNaturalist\test_3000\Bellis_perennis_86918.jpeg,2.472633447647261,Yes
Bellis perennis,87110,No,No,D:\iNaturalist\test_3000\Bellis_perennis_87110.jpg,4.887937059070437,No
Bellis perennis,87202,No,No,D:\iNaturalist\test_3000\Bellis_perennis_87202.jpg,4.636236269955708,No
Bellis perennis,8749,No,No,D:\iNaturalist\test_3000\Bellis_perennis_8749.jpg,5.136839099756873,No
Bellis perennis,87596,No,No,D:\iNaturalist\test_3000\Bellis_perennis_87596.jpeg,6.440922299248929,No
Bellis perennis,87642,No,No,D:\iNaturalist\test_3000\Bellis_perennis_87642.jpeg,4.742807141258931,No
Bellis perennis,87749,No,No,D:\iNaturalist\test_3000\Bellis_perennis_87749.jpg,3.4092612621726603,Yes
Bellis perennis,87797,No,No,D:\iNaturalist\test_3000\Bellis_perennis_87797.jpeg,3.864050617773748,No
Bellis perennis,87931,No,No,D:\iNaturalist\test_3000\Bellis_perennis_87931.jpeg,3.069648430238186,No
Bellis perennis,88097,No,No,D:\iNaturalist\test_3000\Bellis_perennis_88097.jpeg,3.934863350396149,Yes
Bellis perennis,88117,No,No,D:\iNaturalist\test_3000\Bellis_perennis_88117.jpeg,4.394759662660714,No
Bellis perennis,8813,No,No,D:\iNaturalist\test_3000\Bellis_perennis_8813.jpg,4.190550007330722,No
Bellis perennis,88153,No,No,D:\iNaturalist\test_3000\Bellis_perennis_88153.jpg,2.667622516834528,No
Bellis perennis,8857,No,No,D:\iNaturalist\test_3000\Bellis_perennis_8857.jpg,4.5257857309010125,No
Bellis perennis,8906,No,No,D:\iNaturalist\test_3000\Bellis_perennis_8906.jpg,4.1186356779559805,Yes
Bellis perennis,9099,No,No,D:\iNaturalist\test_3000\Bellis_perennis_9099.jpeg,2.904581184487689,No
Bellis perennis,9179,No,No,D:\iNaturalist\test_3000\Bellis_perennis_9179.jpeg,5.085991633074372,No
Bellis perennis,9180,Yes,No,D:\iNaturalist\test_3000\Bellis_perennis_9180.jpeg,3.6370934772348247,No
Bellis perennis,9214,No,No,D:\iNaturalist\test_3000\Bellis_perennis_9214.jpeg,4.923014268950077,No
Bellis perennis,9278,No,No,D:\iNaturalist\test_3000\Bellis_perennis_9278.jpg,3.5425535652079647,No
Bellis perennis,9393,No,No,D:\iNaturalist\test_3000\Bellis_perennis_9393.jpg,5.145975956142221,No
Bellis perennis,9402,No,No,D:\iNaturalist\test_3000\Bellis_perennis_9402.jpeg,4.988329599503012,No
Bellis perennis,9452,No,Yes,D:\iNaturalist\test_3000\Bellis_perennis_9452.jpeg,4.635067955615689,Yes
Bellis perennis,9552,No,No,D:\iNaturalist\test_3000\Bellis_perennis_9552.jpg,3.088168366739759,No
Bellis perennis,9586,Yes,No,D:\iNaturalist\test_3000\Bellis_perennis_9586.jpeg,3.3457614284978043,No
Bellis perennis,9611,No,No,D:\iNaturalist\test_3000\Bellis_perennis_9611.jpg,4.866539556230585,No
Bellis perennis,9954,No,No,D:\iNaturalist\test_3000\Bellis_perennis_9954.jpeg,4.507340767489864,No
Leucanthemum vulgare,100000,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100000.jpg,3.2381005220337378,No
Leucanthemum vulgare,100020,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100020.jpeg,5.345429397551023,Yes
Leucanthemum vulgare,100021,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100021.jpeg,3.4998844359671017,No
Leucanthemum vulgare,100048,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100048.jpeg,3.2205196178906315,No
Leucanthemum vulgare,100071,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100071.jpg,4.63319634383187,No
Leucanthemum vulgare,100104,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100104.jpg,4.212929635438041,No
Leucanthemum vulgare,100110,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100110.jpeg,4.787329639627301,No
Leucanthemum vulgare,100112,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100112.jpg,3.468277664070484,No
Leucanthemum vulgare,100130,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100130.jpg,4.10657264028142,No
Leucanthemum vulgare,100132,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100132.jpeg,5.315847350804665,No
Leucanthemum vulgare,100172,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100172.jpeg,2.6500293643342667,No
Leucanthemum vulgare,100204,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100204.jpg,4.5681869915825,No
Leucanthemum vulgare,100229,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100229.jpeg,6.172279466485472,No
Leucanthemum vulgare,100240,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100240.jpg,5.294048827396762,No
Leucanthemum vulgare,100243,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100243.jpeg,3.6218930515479246,No
Leucanthemum vulgare,100269,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100269.jpeg,4.781452404608609,No
Leucanthemum vulgare,100281,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100281.jpg,5.446611875238787,Yes
Leucanthemum vulgare,100285,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100285.jpeg,4.141035656480176,No
Leucanthemum vulgare,100321,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100321.jpeg,3.0964745902779565,No
Leucanthemum vulgare,100362,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100362.jpeg,3.019086039613723,No
Leucanthemum vulgare,100430,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100430.jpg,5.079645402979822,No
Leucanthemum vulgare,100470,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100470.jpeg,3.2019487193359835,No
Leucanthemum vulgare,100471,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100471.jpg,4.471579647476143,No
Leucanthemum vulgare,100485,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100485.jpeg,4.439731059951354,No
Leucanthemum vulgare,100495,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100495.jpeg,4.854592296651698,No
Leucanthemum vulgare,100499,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100499.jpg,4.451408616901179,No
Leucanthemum vulgare,100549,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100549.jpeg,3.8813273589255073,No
Leucanthemum vulgare,100575,Yes,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100575.jpeg,4.552710480802953,No
Leucanthemum vulgare,100602,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100602.jpeg,3.9037046876207055,No
Leucanthemum vulgare,100610,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100610.jpeg,5.257697275407592,No
Leucanthemum vulgare,100634,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100634.jpeg,4.015738112169369,Yes
Leucanthemum vulgare,100646,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100646.jpeg,3.555382135187814,No
Leucanthemum vulgare,100733,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100733.jpeg,4.721361313237297,No
Leucanthemum vulgare,100754,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100754.jpg,3.953415593850083,Yes
Leucanthemum vulgare,100759,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100759.jpeg,3.978082163743972,No
Leucanthemum vulgare,100800,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100800.jpeg,3.742080473957936,No
Leucanthemum vulgare,100808,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100808.jpeg,4.417283635608571,No
Leucanthemum vulgare,100820,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100820.jpeg,5.0608475425798405,No
Leucanthemum vulgare,100837,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100837.jpeg,5.303239973097239,Yes
Leucanthemum vulgare,100864,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100864.jpg,4.716940198243232,No
Leucanthemum vulgare,100886,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100886.jpg,3.392069976475253,No
Leucanthemum vulgare,100915,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100915.jpeg,3.820611135525367,No
Leucanthemum vulgare,100921,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_100921.jpeg,4.2768255080265885,No
Leucanthemum vulgare,101010,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101010.jpg,3.778897547694252,No
Leucanthemum vulgare,101044,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101044.jpeg,3.4323233582724955,No
Leucanthemum vulgare,101058,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101058.jpg,4.808791950463366,No
Leucanthemum vulgare,101072,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101072.jpeg,4.090396680212874,No
Leucanthemum vulgare,101085,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101085.jpeg,3.577785717744559,No
Leucanthemum vulgare,101090,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101090.jpg,3.676399252921,Yes
Leucanthemum vulgare,101101,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101101.jpeg,2.79597403228502,No
Leucanthemum vulgare,101123,Yes,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101123.jpeg,2.8470199505158416,No
Leucanthemum vulgare,101152,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101152.jpeg,4.095829007787403,No
Leucanthemum vulgare,101168,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101168.jpeg,3.883327283831617,No
Leucanthemum vulgare,101177,Yes,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101177.jpg,3.068324232763593,No
Leucanthemum vulgare,101195,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101195.jpg,5.576500347710318,No
Leucanthemum vulgare,101203,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101203.jpeg,2.810054847369293,No
Leucanthemum vulgare,101251,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101251.jpeg,3.775417728770102,No
Leucanthemum vulgare,101260,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101260.jpg,4.568410855123947,No
Leucanthemum vulgare,101285,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101285.jpeg,3.418458769457829,No
Leucanthemum vulgare,101304,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101304.jpg,6.375009448102236,No
Leucanthemum vulgare,101306,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101306.jpeg,3.437653001862793,No
Leucanthemum vulgare,101316,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101316.jpg,4.465184534473767,No
Leucanthemum vulgare,101323,No,Yes,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101323.jpeg,5.2446149631358185,No
Leucanthemum vulgare,101377,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101377.jpeg,2.668523068632741,No
Leucanthemum vulgare,101380,Yes,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101380.jpg,2.9342342402054733,No
Leucanthemum vulgare,101435,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101435.jpg,3.900698042909818,No
Leucanthemum vulgare,101440,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101440.jpeg,5.229973720930373,No
Leucanthemum vulgare,101451,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101451.jpeg,3.38240573972092,No
Leucanthemum vulgare,101467,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101467.jpg,3.552412277446962,No
Leucanthemum vulgare,101517,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101517.jpg,6.934620800385522,Yes
Leucanthemum vulgare,101552,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101552.jpg,4.224077295042759,Yes
Leucanthemum vulgare,101607,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101607.jpg,5.527756308444406,No
Leucanthemum vulgare,101619,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101619.jpg,3.5380273330984298,No
Leucanthemum vulgare,101649,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101649.jpeg,4.96785144296763,No
Leucanthemum vulgare,101656,Yes,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101656.jpg,2.6980627945576923,Yes
Leucanthemum vulgare,101711,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101711.jpg,6.758836530832975,No
Leucanthemum vulgare,101718,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101718.jpeg,3.47999850928979,No
Leucanthemum vulgare,101719,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101719.jpeg,4.102874472366864,No
Leucanthemum vulgare,101733,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101733.jpeg,3.426276239359877,No
Leucanthemum vulgare,101756,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101756.jpg,3.228936021094587,No
Leucanthemum vulgare,101785,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101785.jpeg,4.199226763824504,No
Leucanthemum vulgare,101846,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101846.jpg,4.924387035854708,No
Leucanthemum vulgare,101866,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101866.jpeg,2.6112492844571347,No
Leucanthemum vulgare,101869,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101869.jpeg,6.169103223754639,No
Leucanthemum vulgare,101874,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101874.jpeg,4.125694014327511,No
Leucanthemum vulgare,101900,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101900.jpg,4.352321416327512,No
Leucanthemum vulgare,101906,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101906.jpg,3.7141294901247672,No
Leucanthemum vulgare,101962,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_101962.jpeg,3.2444905516944056,No
Leucanthemum vulgare,102017,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102017.jpg,2.582073111328252,Yes
Leucanthemum vulgare,102031,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102031.jpeg,3.055150841998153,No
Leucanthemum vulgare,102076,Yes,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102076.jpg,4.107430623640481,No
Leucanthemum vulgare,102084,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102084.jpg,3.135623822421193,No
Leucanthemum vulgare,102098,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102098.jpg,3.7359540474135313,No
Leucanthemum vulgare,102130,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102130.jpeg,3.503165706167453,No
Leucanthemum vulgare,102147,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102147.jpeg,3.1391486499683774,Yes
Leucanthemum vulgare,102165,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102165.jpg,3.306523880623352,No
Leucanthemum vulgare,102167,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102167.jpeg,3.04201009475554,Yes
Leucanthemum vulgare,102192,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102192.jpeg,4.335707865103963,No
Leucanthemum vulgare,102215,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102215.jpeg,3.793880695263785,No
Leucanthemum vulgare,102243,Yes,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102243.jpeg,3.956254866182277,No
Leucanthemum vulgare,102260,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102260.jpeg,3.441206158367223,Yes
Leucanthemum vulgare,102275,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102275.jpeg,4.211657261906387,No
Leucanthemum vulgare,102281,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102281.jpg,4.4662051718770295,No
Leucanthemum vulgare,102282,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102282.jpg,5.028874326198695,No
Leucanthemum vulgare,102283,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102283.jpeg,5.101753117359699,No
Leucanthemum vulgare,102297,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102297.jpg,2.956146408765777,No
Leucanthemum vulgare,102320,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102320.jpg,3.1526758417421354,Yes
Leucanthemum vulgare,102321,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102321.jpg,3.8757320827347095,No
Leucanthemum vulgare,102388,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102388.jpeg,3.8287451832525385,Yes
Leucanthemum vulgare,102393,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102393.jpg,3.3323906652559887,No
Leucanthemum vulgare,102421,Yes,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102421.jpeg,3.999268857602557,No
Leucanthemum vulgare,102426,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102426.jpeg,5.296891143500572,No
Leucanthemum vulgare,102437,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102437.jpeg,4.238012414877704,No
Leucanthemum vulgare,102464,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102464.jpg,3.644935151614472,Yes
Leucanthemum vulgare,102514,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102514.jpg,5.081268149759289,No
Leucanthemum vulgare,102577,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102577.jpeg,4.266304564316322,No
Leucanthemum vulgare,102580,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102580.jpg,3.6428380534834433,Yes
Leucanthemum vulgare,102589,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102589.jpeg,4.09545799570699,No
Leucanthemum vulgare,102625,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102625.jpeg,5.774602392530004,No
Leucanthemum vulgare,102675,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102675.jpg,3.33861864132674,Yes
Leucanthemum vulgare,102683,No,No,D:\iNaturalist\test_3000\Leucanthemum_vulgare_102683.jpeg,4.398227701617626,No
